x_meters	y_meters	LOC_ID	TOWN_ID	FULL_STR	ADDR_NUM	used_SITE_ADDR
		M_325013_841063	86	WIDGEON DR	21	1
		M_325018_840995	86	BRIDGE RD	795	1
		M_325086_841083	86	WIDGEON DR	50	1
		M_325123_841139	86	BRIDGE RD	855	1
		M_325133_841195	86	BRIDGE RD	895	1
		M_325150_841232	86	BRIDGE RD	905	1
		M_325167_841268	86	BRIDGE RD	925	1
		M_325188_841303	86	BRIDGE RD	935	1
		M_325213_841342	86	BRIDGE RD	995	1
		M_326372_842295	86	DEACON PAINE RD	190	1
		M_326327_842277	86	DEACON PAINE RD	200	1
		M_326283_842262	86	DEACON PAINE RD	220	1
		M_326310_842202	86	DEACON PAINE RD	225	1
		M_326354_842217	86	DEACON PAINE RD	205	1
		M_326331_842157	86	HAY RD	710	1
		M_326357_842103	86	HAY RD	690	1
		M_326378_842068	86	HAY RD	660	1
		M_326392_842040	86	HAY RD	640	1
		M_326259_842166	86	HAY RD	729	1
		M_326278_842125	86	HAY RD	715	1
		M_326295_842089	86	HAY RD	695	1
		M_326253_842063	86	HATTIES WAY	20	1
		M_326323_842036	86	HAY RD	655	1
		M_326348_841985	86	UNCLE NATES WAY	10	1
		M_326276_841871	86	GOVERNOR PRENCE RD	600	1
		M_326305_841970	86	UNCLE NATES WAY	20	1
		M_326262_841955	86	UNCLE NATES WAY	30	1
		M_326224_841939	86	UNCLE NATES WAY	40	1
		M_326183_841923	86	AUNT HELENS WAY	90	1
		M_326143_841832	86	AUNT HELENS WAY	25	1
		M_326120_841875	86	AUNT HELENS WAY	35	1
		M_326122_841922	86	AUNT HELENS WAY	55	1
		M_326130_841965	86	AUNT HELENS WAY	95	1
		M_326195_841987	86	AUNT HELENS WAY	100	1
		M_326244_842003	86	HATTIES WAY	25	1
		M_326286_842019	86	HATTIES WAY	15	1
		M_326206_842049	86	HATTIES WAY	30	1
		M_326137_842006	86	AUNT HELENS WAY	135	1
		M_326145_842048	86	AUNT HELENS WAY	155	1
		M_326153_842091	86	AUNT HELENS WAY	185	1
		M_326224_842096	86	AUNT HELENS WAY	190	1
		M_326220_842144	86	AUNT HELENS WAY	200	1
		M_326238_842203	86	HAY RD	755	1
		M_326223_842240	86	HAY RD	795	1
		M_326177_842219	86	AUNT HELENS WAY	245	1
		M_326168_842172	86	AUNT HELENS WAY	235	1
		M_326160_842132	86	AUNT HELENS WAY	225	1
		M_326048_842337	86	INDIAN WAY	54	1
		M_326004_842298	86	INDIAN WAY	51	1
		M_326044_842271	86	INDIAN WAY	49	1
		M_326103_842307	86	INDIAN WAY	52	1
		M_326096_842226	86	INDIAN WAY	50	1
		M_326011_842243	86	INDIAN WAY	47	1
		M_326049_842192	86	INDIAN WAY	48	1
		M_325978_842215	86	INDIAN WAY	45	1
		M_326004_842170	86	INDIAN WAY	46	1
		M_325944_842186	86	INDIAN WAY	43	1
		M_325904_842145	86	INDIAN WAY	44	1
		M_325907_842213	86	INDIAN WAY	41	1
		M_325939_842242	86	BRIDGE RD	1490	1
		M_325971_842270	86	BRIDGE RD	1500	1
		M_325869_842168	86	INDIAN WAY	42	1
		M_325837_842131	86	BRIDGE RD	1400	1
		M_325798_842081	86	PEQUOD LN	11	1
		M_325840_842090	86	PEQUOD LN	13	1
		M_325877_842095	86	PEQUOD LN	15	1
		M_325925_842092	86	PEQUOD LN	17	1
		M_325925_842120	86	AHAB WAY	1	1
		M_325991_842134	86	AHAB WAY	2	1
		M_326004_842103	86	PEQUOD LN	23	1
		M_326038_842139	86	PEQUOD LN	25	1
		M_326089_842147	86	PEQUOD LN	27	1
		M_326089_842147	86	PEQUOD LN	29	1
		M_326075_842076	86	PEQUOD LN	24	1
		M_326032_842054	86	PEQUOD LN	22	1
		M_325986_842049	86	PEQUOD LN	20	1
		M_325941_842044	86	PEQUOD LN	18	1
		M_325896_842039	86	PEQUOD LN	16	1
		M_325850_842034	86	PEQUOD LN	14	1
		M_325805_842028	86	PEQUOD LN	12	1
		M_325758_842020	86	BRIDGE RD	1330	1
		M_325729_841976	86	BRIDGE RD	1300	1
		M_325773_841982	86	NUTMEG LN	13	1
		M_325814_841986	86	NUTMEG LN	15	1
		M_325854_841989	86	NUTMEG LN	17	1
		M_325893_841993	86	NUTMEG LN	19	1
		M_325932_841997	86	NUTMEG LN	21	1
		M_325971_842000	86	NUTMEG LN	23	1
		M_326007_842004	86	NUTMEG LN	25	1
		M_326059_842010	86	NUTMEG LN	27	1
		M_326041_841945	86	NUTMEG LN	22	1
		M_325973_841944	86	NUTMEG LN	20	1
		M_325919_841940	86	NUTMEG LN	18	1
		M_325864_841937	86	NUTMEG LN	16	1
		M_325809_841933	86	NUTMEG LN	14	1
		M_325754_841929	86	NUTMEG LN	12	1
		M_325698_841924	86	BRIDGE RD	1270	1
		M_325674_841885	86	BRIDGE RD	1260	1
		M_325719_841888	86	PILGRIM LN	11	1
		M_325764_841890	86	PILGRIM LN	13	1
		M_325809_841892	86	PILGRIM LN	15	1
		M_325855_841895	86	PILGRIM LN	17	1
		M_325901_841897	86	PILGRIM LN	19	1
		M_325987_841901	86	PILGRIM LN	23	1
		M_325945_841899	86	PILGRIM LN	21	1
		M_326040_841903	86	PILGRIM LN	25	1
		M_326031_841833	86	PILGRIM LN	26	1
		M_325978_841837	86	PILGRIM LN	24	1
		M_325937_841837	86	PILGRIM LN	22	1
		M_325896_841836	86	PILGRIM LN	20	1
		M_325855_841835	86	PILGRIM LN	18	1
		M_325814_841834	86	PILGRIM LN	16	1
		M_325771_841834	86	PILGRIM LN	14	1
		M_325727_841833	86	PILGRIM LN	12	1
		M_325634_841833	86	BRIDGE RD	1240	1
		M_325681_841831	86	PILGRIM LN	10	1
		M_325632_841793	86	BRIDGE RD	1230	1
		M_325719_841795	86	BRIDGE RD REAR	1228	1
		M_325915_841791	86	BRIDGE RD REAR	1226	1
		M_325573_841732	86	BRIDGE RD	1200	1
		M_325547_841692	86	BRIDGE RD	1180	1
		M_325519_841653	86	BRIDGE RD	1150	1
		M_325493_841619	86	BRIDGE RD	1140	1
		M_325467_841586	86	BRIDGE RD	1130	1
		M_325442_841554	86	BRIDGE RD	1100	1
		M_325406_841516	86	BRIDGE RD	1050	1
		M_325490_841547	86	GOVERNOR PRENCE RD	1080	1
		M_325530_841575	86	GOVERNOR PRENCE RD	1050	1
		M_325547_841613	86	TERN LN	80	1
		M_325596_841592	86	TERN LN	75	1
		M_325570_841648	86	TERN LN	70	1
		M_325593_841680	86	TERN LN	60	1
		M_325640_841658	86	TERN LN	65	1
		M_325619_841714	86	TERN LN	50	1
		M_325691_841679	86	TERN LN	45	1
		M_325654_841748	86	BRIDGE RD	1220	1
		M_325729_841734	86	TERN LN	30	1
		M_325769_841729	86	TERN LN	20	1
		M_325763_841659	86	TERN LN	15	1
		M_325710_841640	86	GOVERNOR PRENCE RD	970	1
		M_325673_841625	86	GOVERNOR PRENCE RD	1000	1
		M_325636_841610	86	GOVERNOR PRENCE RD	1030	1
		M_325818_841704	86	GULL LN	15	1
		M_325813_841746	86	GULL LN	25	1
		M_325878_841749	86	GULL LN	20	1
		M_325876_841707	86	GULL LN	10	1
		M_325919_841738	86	GOVERNOR PRENCE RD	830	1
		M_325956_841746	86	GOVERNOR PRENCE RD	800	1
		M_326004_841756	86	GOVERNOR PRENCE RD	780	1
		M_326101_841812	86	GOVERNOR PRENCE RD	700	1
		M_325742_840922	86	SALT MARSH WAY RR	42	1
		M_325785_840676	86	SALT MARSH WAY RR	44	1
		M_325430_841046	86	SALT MARSH WAY	28	1
		M_325399_841099	86	SALT MARSH WAY	40	1
		M_325333_840947	86	SALT MARSH WAY	24	1
		M_325403_840980	86	SALT MARSH WAY	26	1
		M_325206_841026	86	SALT MARSH WAY	25	1
		M_325138_841030	86	BRIDGE RD	830	1
		M_325160_841069	86	BRIDGE RD	850	1
		M_325179_841105	86	BRIDGE RD	870	1
		M_325375_841451	86	GOVERNOR PRENCE RD	1125	1
		M_325427_841457	86	GOVERNOR PRENCE RD	1105	1
		M_325472_841461	86	GOVERNOR PRENCE RD	1085	1
		M_325521_841510	86	GOVERNOR PRENCE RD	1065	1
		M_325580_841526	86	GOVERNOR PRENCE RD	1045	1
		M_325531_841477	86	GOV BRADFORD RD	25	1
		M_325586_841480	86	GOV BRADFORD RD	20	1
		M_325522_841435	86	GOV BRADFORD RD	35	1
		M_325584_841420	86	GOV BREWSTER RD	10	1
		M_325627_841463	86	GOV WINSLOW DR	45	1
		M_325631_841410	86	GOV BREWSTER RD	20	1
		M_325680_841399	86	GOV BREWSTER RD	30	1
		M_325732_841403	86	LIMERICK WAY	15	1
		M_325732_841444	86	LIMERICK WAY	25	1
		M_325751_841475	86	LIMERICK WAY	35	1
		M_325734_841509	86	GALWAY LN	15	1
		M_325757_841541	86	GALWAY LN	25	1
		M_325854_841578	86	GALWAY LN	35	1
		M_325820_841559	86	GALWAY LN	20	1
		M_325807_841504	86	LIMERICK WAY	45	1
		M_325841_841515	86	LIMERICK WAY	55	1
		M_325873_841537	86	LIMERICK WAY	65	1
		M_325947_841627	86	LIMERICK WAY	95	1
		M_325991_841630	86	LIMERICK WAY	100	1
		M_325985_841581	86	LIMERICK WAY	90	1
		M_325971_841538	86	LIMERICK WAY	80	1
		M_325936_841503	86	LIMERICK WAY	70	1
		M_325888_841476	86	LIMERICK WAY	60	1
		M_325844_841455	86	LIMERICK WAY	50	1
		M_325802_841436	86	LIMERICK WAY	40	1
		M_325907_841555	86	LIMERICK WAY	75	1
		M_325899_841599	86	LIMERICK WAY	85	1
		M_325688_841471	86	GOV WINSLOW DR	50	1
		M_325688_841446	86	GOV WINSLOW DR	60	1
		M_325687_841507	86	GOV WINSLOW DR	40	1
		M_325629_841500	86	GOV WINSLOW DR	35	1
		M_325619_841541	86	GOVERNOR PRENCE RD	1035	1
		M_325682_841567	86	GOVERNOR PRENCE RD	1005	1
		M_325727_841578	86	GOVERNOR PRENCE RD	975	1
		M_325769_841596	86	GOVERNOR PRENCE RD	955	1
		M_325810_841614	86	GOVERNOR PRENCE RD	915	1
		M_325844_841627	86	GOVERNOR PRENCE RD	885	1
		M_325881_841646	86	GOVERNOR PRENCE RD	855	1
		M_325916_841660	86	GOVERNOR PRENCE RD	835	1
		M_325949_841677	86	GOVERNOR PRENCE RD	815	1
		M_326000_841710	86	GOVERNOR PRENCE RD	785	1
		M_325997_841677	86	GOVERNOR PRENCE RD	745	1
		M_326082_841663	86	GOVERNOR PRENCE RD	725	1
		M_326158_841515	86	GOVERNOR PRENCE RD	715	1
		M_326196_841790	86	GINGERPLUM LN	175	1
		M_326258_841798	86	GINGERPLUM LN	180	1
		M_326301_841804	86	GOVERNOR PRENCE RD	695	1
		M_326345_841808	86	GOVERNOR PRENCE RD	665	1
		M_326366_841766	86	GRANDFATHERS WAY	40	1
		M_326378_841711	86	GRANDFATHERS WAY	45	1
		M_326318_841762	86	GRANDFATHERS WAY	50	1
		M_326333_841706	86	GRANDFATHERS WAY	55	1
		M_326269_841757	86	GINGERPLUM LN	170	1
		M_326204_841746	86	GINGERPLUM LN	165	1
		M_326219_841706	86	GINGERPLUM LN	135	1
		M_326288_841701	86	GRANDFATHERS WAY	65	1
		M_326234_841667	86	GINGERPLUM LN	125	1
		M_326258_841617	86	GINGERPLUM LN	95	1
		M_326303_841663	86	GINGERPLUM LN	70	1
		M_326310_841609	86	GINGERPLUM LN	75	1
		M_326350_841667	86	GINGERPLUM LN	60	1
		M_326356_841614	86	GINGERPLUM LN	65	1
		M_326330_841485	86	PINE WOODS RD	280	1
		M_326261_841445	86	PINE WOODS RD	295	1
		M_326326_841426	86	PINE WOODS RD	275	1
		M_326369_841362	86	FOXWOOD DR	320	1
		M_326339_841302	86	FOXWOOD DR	315	1
		M_326330_841375	86	FOXWOOD DR	340	1
		M_326299_841312	86	FOXWOOD DR	345	1
		M_326289_841389	86	FOXWOOD DR	360	1
		M_326255_841343	86	FOXWOOD DR	375	1
		M_326239_841410	86	FOXWOOD DR	380	1
		M_326190_841405	86	FOXWOOD DR	400	1
		M_326186_841356	86	FOXWOOD DR	420	1
		M_326182_841319	86	FOXWOOD DR	440	1
		M_326121_841218	86	BAYLAND WAY	5	1
		M_326057_841261	86	BAYLAND WAY	15	1
		M_326003_841263	86	BAYLAND WAY	25	1
		M_326043_841208	86	BAYLAND WAY	35	1
		M_326179_841261	86	NORTHWEST ST	95	1
		M_326249_841306	86	FOXWOOD DR	405	1
		M_326250_841254	86	EAST ST	60	1
		M_326301_841244	86	EAST ST	50	1
		M_326348_841236	86	EAST ST	40	1
		M_326363_841164	86	EAST ST	35	1
		M_326346_841104	86	SOUTHEAST ST	35	1
		M_326299_841157	86	SOUTHEAST ST	45	1
		M_326245_841184	86	NORTHWEST ST	80	1
		M_326182_841186	86	NORTHWEST ST	81	1
		M_326176_841220	86	NORTHWEST ST	85	1
		M_326169_841146	86	NORTHWEST ST	75	1
		M_326019_841134	86	NORTHWEST ST OFF	0	1
		M_326049_841073	86	NORTHWEST ST OFF	0	1
		M_325979_841013	86	ARROWOOD DR	20	1
		M_326194_841101	86	NORTHWEST ST	55	1
		M_326260_841126	86	NORTHWEST ST	60	1
		M_326240_841055	86	NORTHWEST ST	45	1
		M_326308_841072	86	NORTHWEST ST	40	1
		M_326281_841011	86	NORTHWEST ST	35	1
		M_326356_841017	86	NORTHWEST ST	20	1
		M_327255_841019	86	CORLISS WAY	240	1
		M_327210_840995	86	CORLISS WAY	250	1
		M_327375_841018	86	CORLISS WAY	255	1
		M_327284_841061	86	CORLISS WAY	230	1
		M_327388_841049	86	CORLISS WAY	245	1
		M_327389_841081	86	CORLISS WAY	235	1
		M_327321_841108	86	CORLISS WAY	200	1
		M_327394_841119	86	CORLISS WAY	225	1
		M_327292_841130	86	CORLISS WAY	160	1
		M_327351_841155	86	COVE RD	80	1
		M_327321_841181	86	COVE RD	70	1
		M_327254_841137	86	CORLISS WAY	140	1
		M_327193_841094	86	CORLISS CT	10	1
		M_327231_841091	86	CORLISS CT	5	1
		M_327291_841207	86	COVE RD	60	1
		M_327264_841231	86	COVE RD	50	1
		M_327244_841250	86	COVE RD	40	1
		M_327221_841197	86	CORLISS WAY	120	1
		M_327191_841173	86	TWIN ROCKS DR	15	1
		M_327157_841143	86	TWIN ROCKS DR	25	1
		M_327116_841190	86	TWIN ROCKS DR	30	1
		M_327149_841219	86	TWIN ROCKS DR	10	1
		M_327178_841244	86	CORLISS WAY	80	1
		M_327219_841273	86	COVE RD	30	1
		M_327189_841302	86	COVE RD	20	1
		M_327144_841335	86	CORLISS WAY	15	1
		M_327130_841298	86	CORLISS WAY	10	1
		M_327107_841236	86	STATE HWY	1150	1
		M_327067_841261	86	STATE HWY	1100	1
		M_327061_841164	86	STATE HWY	1080	1
		M_326984_841139	86	STATE HWY	1050	1
		M_327028_841122	86	STATE HWY	1040	1
		M_326973_841081	86	SHORE RD	5	1
		M_327005_841044	86	SEAVIEW RD	15	1
		M_327052_841084	86	SEAVIEW RD	25	1
		M_327042_841015	86	SEAVIEW RD	10	1
		M_327080_841036	86	SEAVIEW RD	20	1
		M_327118_841058	86	SEAVIEW RD	30	1
		M_327161_841069	86	SEAVIEW RD	40	1
		M_327108_841002	86	CRANBERRY RD	15	1
		M_327137_841031	86	CRANBERRY RD	25	1
		M_327184_841395	86	STATE HWY	1220	1
		M_327169_841366	86	STATE HWY	1200	1
		M_327227_841346	86	COVE RD	25	1
		M_327247_841313	86	COVE RD	35	1
		M_327277_841335	86	COVE CT	39	1
		M_327278_841292	86	COVE RD	45	1
		M_327303_841271	86	COVE RD	55	1
		M_327323_841315	86	CLIFF RD	10	1
		M_327371_841278	86	CLIFF RD	15	1
		M_327372_841217	86	COVE RD	65	1
		M_327394_841162	86	COVE RD	75	1
		M_327193_841432	86	SIBLEY WAY	4	1
		M_327207_841472	86	STATE HWY	1240	1
		M_327251_841384	86	SIBLEY WAY	6	1
		M_327344_841344	86	SIBLEY WAY	8	1
		M_327247_841448	86	SIBLEY WAY	1	1
		M_327350_841373	86	SIBLEY WAY	3	1
		M_327281_841447	86	SMITH HEIGHTS WAY	20	1
		M_327359_841399	86	SMITH HEIGHTS WAY	30	1
		M_327376_841434	86	SMITH HEIGHTS WAY	40	1
		M_327379_841467	86	SMITH HEIGHTS WAY	50	1
		M_327403_841484	86	SMITH HEIGHTS WAY	60	1
		M_327317_841519	86	SMITH HEIGHTS WAY	55	1
		M_327301_841484	86	SMITH HEIGHTS WAY	25	1
		M_327251_841528	86	STATE HWY	1320	1
		M_327268_841589	86	STATE HWY	1370	1
		M_327312_841589	86	STATE HWY	1420	1
		M_327381_841575	86	STATE HWY	1440	1
		M_327309_841710	86	GOVERNOR PRENCE RD	2	1
		M_327330_841735	86	GOVERNOR PRENCE RD	4	1
		M_327339_841780	86	MARY CHASE RD	10	1
		M_327376_841754	86	MARY CHASE RD	20	1
		M_327351_841677	86	MARY CHASE RD	445	1
		M_327383_841645	86	MARY CHASE RD	435	1
		M_327400_841707	86	MARY CHASE RD	440	1
		M_327443_841685	86	MARY CHASE RD	400	1
		M_327435_841613	86	MARY CHASE RD	405	1
		M_327488_841628	86	MARY CHASE RD	375	1
		M_327496_841691	86	MARY CHASE RD	370	1
		M_327529_841639	86	MARY CHASE RD	335	1
		M_327546_841686	86	MARY CHASE RD	330	1
		M_327569_841566	86	MARY CHASE RD	305	1
		M_327541_841505	86	MARY CHASE RD REAR	385	1
		M_327653_841579	86	MARY CHASE RD	275	1
		M_327589_841652	86	MARY CHASE RD	300	1
		M_327611_841674	86	MARY CHASE RD	250	1
		M_327691_841621	86	MARY CHASE RD	255	1
		M_327727_841648	86	MARY CHASE RD	245	1
		M_327711_841689	86	MARY CHASE RD	225	1
		M_327624_841704	86	MARY CHASE RD	200	1
		M_327709_841745	86	MARY CHASE RD	215	1
		M_327640_841768	86	MARY CHASE RD	175	1
		M_327580_841720	86	MARY CHASE RD	160	1
		M_327599_841792	86	MARY CHASE RD	155	1
		M_327544_841733	86	MARY CHASE RD	120	1
		M_327503_841735	86	MARY CHASE RD	90	1
		M_327558_841805	86	MARY CHASE RD	125	1
		M_327456_841733	86	MARY CHASE RD	60	1
		M_327409_841751	86	MARY CHASE RD	50	1
		M_327425_841842	86	MARY CHASE RD	55	1
		M_327296_841866	86	STATE HWY	1500	1
		M_327347_841955	86	GOVERNOR PRENCE RD	25	1
		M_327365_842018	86	GOVERNOR PRENCE RD	35	1
		M_327323_842016	86	GOVERNOR PRENCE RD A	45	1
		M_327323_842016	86	GOVERNOR PRENCE RD B	45	1
		M_327323_842016	86	GOVERNOR PRENCE RD C	45	1
		M_327323_842016	86	GOVERNOR PRENCE RD D	45	1
		M_327269_841977	86	STATE HWY	1600	1
		M_327282_842040	86	GOVERNOR PRENCE RD	55	1
		M_327333_842111	86	GOVERNOR PRENCE RD	30	1
		M_327269_842115	86	GOVERNOR PRENCE RD	40	1
		M_327244_842039	86	GOVERNOR PRENCE RD	65	1
		M_327215_842060	86	GOVERNOR PRENCE RD	0	1
		M_327243_842167	86	STATE HWY	1700	1
		M_327165_842296	86	STATE HWY	1800	1
		M_327491_842142	86	FORT HILL RD	75	1
		M_327633_842075	86	FORT HILL RD	150	1
		M_326374_841910	86	HAY RD	555	1
		M_326391_841815	86	GOVERNOR PRENCE RD	525	1
		M_326433_841833	86	HAY RD	505	1
		M_326465_841785	86	HAY RD	495	1
		M_326418_841774	86	GRANDFATHERS WAY	20	1
		M_326433_841696	86	GINGERPLUM LN	40	1
		M_326473_841721	86	GRANDFATHERS WAY	25	1
		M_326513_841744	86	HAY RD	465	1
		M_326536_841711	86	HAY RD	435	1
		M_326552_841675	86	HAY RD	415	1
		M_326492_841681	86	GINGERPLUM LN	30	1
		M_326394_841672	86	GINGERPLUM LN	50	1
		M_326401_841619	86	GINGERPLUM LN	55	1
		M_326447_841624	86	GINGERPLUM LN	45	1
		M_326494_841628	86	GINGERPLUM LN	35	1
		M_326539_841624	86	GINGERPLUM LN	25	1
		M_326584_841626	86	HAY RD	365	1
		M_326604_841575	86	HAY RD	345	1
		M_326558_841567	86	SALT HAY WAY	25	1
		M_326514_841536	86	SALT HAY WAY	35	1
		M_326499_841590	86	SALT HAY WAY	30	1
		M_326456_841566	86	SALT HAY WAY	40	1
		M_326421_841543	86	SALT HAY WAY	50	1
		M_326380_841516	86	SALT HAY WAY	60	1
		M_326380_841468	86	PINE WOODS RD	240	1
		M_326461_841492	86	CLOVER WAY	55	1
		M_326517_841475	86	CLOVER WAY	45	1
		M_326564_841526	86	CLOVER WAY	30	1
		M_326575_841464	86	CLOVER WAY	25	1
		M_326612_841534	86	HAY RD	315	1
		M_326621_841481	86	HAY RD	295	1
		M_326634_841436	86	HAY RD	275	1
		M_326675_841371	86	HAY RD	235	1
		M_326727_841336	86	HAY RD	195	1
		M_326786_841294	86	HAY RD	135	1
		M_326691_841297	86	PINE WOODS RD	45	1
		M_326633_841323	86	PINE WOODS RD	75	1
		M_326632_841390	86	PINE WOODS RD	100	1
		M_326586_841338	86	PINE WOODS RD	125	1
		M_326538_841353	86	PINE WOODS RD	175	1
		M_326585_841405	86	PINE WOODS RD	130	1
		M_326537_841418	86	PINE WOODS RD	180	1
		M_326484_841434	86	PINE WOODS RD	200	1
		M_326484_841370	86	PINE WOODS RD	185	1
		M_326429_841388	86	PINE WOODS RD	215	1
		M_326430_841450	86	PINE WOODS RD	220	1
		M_326376_841407	86	PINE WOODS RD	235	1
		M_326888_841246	86	HAY RD	75	1
		M_326958_841232	86	HAY RD	35	1
		M_326806_841240	86	PINE WOODS RD	15	1
		M_326749_841241	86	FOXWOOD DR	45	1
		M_326709_841235	86	FOXWOOD DR	85	1
		M_326671_841228	86	FOXWOOD DR	125	1
		M_326631_841279	86	FOXWOOD DR	140	1
		M_326574_841294	86	FOXWOOD DR	160	1
		M_326568_841242	86	FOXWOOD DR	165	1
		M_326520_841256	86	FOXWOOD DR	205	1
		M_326529_841308	86	FOXWOOD DR	200	1
		M_326487_841321	86	FOXWOOD DR	230	1
		M_326466_841270	86	FOXWOOD DR	255	1
		M_326447_841335	86	FOXWOOD DR	260	1
		M_326418_841282	86	FOXWOOD DR	275	1
		M_326378_841292	86	FOXWOOD DR	295	1
		M_326408_841349	86	FOXWOOD DR	290	1
		M_326631_841223	86	FOXWOOD DR	145	1
		M_326624_841181	86	SO EASTHAM ST	480	1
		M_326557_841194	86	SO EASTHAM ST	475	1
		M_326614_841128	86	SO EASTHAM ST	470	1
		M_326507_841206	86	EAST ST	10	1
		M_326541_841122	86	SO EASTHAM ST	465	1
		M_326490_841127	86	EAST ST	15	1
		M_326446_841218	86	EAST ST	20	1
		M_326397_841227	86	EAST ST	30	1
		M_326422_841151	86	EAST ST	25	1
		M_326419_841103	86	SOUTHEAST ST	30	1
		M_326394_841050	86	SOUTHEAST ST	25	1
		M_326443_840996	86	SOUTHEAST ST	15	1
		M_326477_841054	86	SOUTHEAST ST	20	1
		M_326520_840996	86	SO EASTHAM ST	365	1
		M_326528_841058	86	SO EASTHAM ST	455	1
		M_326603_841071	86	SO EASTHAM ST	460	1
		M_326593_841014	86	SO EASTHAM ST	450	1
		M_326825_840977	86	EAST WIND DR	3	1
		M_326863_841048	86	STATE HWY	945	1
		M_326782_841005	86	EAST WIND DR	5	1
		M_326798_841035	86	EAST WIND DR	15	1
		M_326833_841079	86	EAST WIND DR	10	1
		M_326799_841109	86	EAST WIND DR	20	1
		M_326766_841069	86	EAST WIND DR	25	1
		M_326738_841045	86	EAST WIND DR	35	1
		M_326713_841085	86	EAST WIND DR	45	1
		M_326760_841134	86	EAST WIND DR	30	1
		M_326724_841157	86	EAST WIND DR	40	1
		M_326674_841109	86	EAST WIND DR	55	1
		M_326662_841154	86	EAST WIND DR	65	1
		M_326691_841185	86	EAST WIND DR	50	1
		M_326781_841182	86	STATE HWY REAR	983	1
		M_326781_841182	86	STATE HWY REAR	985	1
		M_326781_841182	86	STATE HWY REAR	973	1
		M_326781_841182	86	STATE HWY REAR	975	1
		M_326781_841182	86	STATE HWY REAR	963	1
		M_326781_841182	86	STATE HWY REAR	965	1
		M_326848_841132	86	STATE HWY	995	1
		M_326883_841099	86	STATE HWY	999	1
		M_326909_841127	86	STATE HWY	1035	1
		M_326887_841191	86	STATE HWY	1055	1
		M_326887_841191	86	STATE HWY	1057	1
		M_326887_841191	86	STATE HWY	1059	1
		M_326887_841191	86	STATE HWY	1061	1
		M_326887_841191	86	STATE HWY	1063	1
		M_326887_841191	86	STATE HWY	1065	1
		M_326887_841191	86	STATE HWY	1067	1
		M_326887_841191	86	STATE HWY	1069	1
		M_326887_841191	86	STATE HWY	1071	1
		M_326887_841191	86	STATE HWY	1073	1
		M_326887_841191	86	STATE HWY	1075	1
		M_326887_841191	86	STATE HWY	1077	1
		M_326887_841191	86	STATE HWY	1079	1
		M_326887_841191	86	STATE HWY	1081	1
		M_326887_841191	86	STATE HWY	1083	1
		M_326887_841191	86	STATE HWY	1085	1
		M_326416_842312	86	DEACON PAINE RD	180	1
		M_326399_842231	86	DEACON PAINE RD	195	1
		M_326443_842245	86	DEACON PAINE RD	185	1
		M_326488_842254	86	DEACON PAINE RD	175	1
		M_326462_842323	86	DEACON PAINE RD	170	1
		M_326507_842328	86	DEACON PAINE RD	150	1
		M_326538_842263	86	DEACON PAINE RD	155	1
		M_326544_842339	86	JOSHUAS WAY	15	1
		M_326581_842287	86	DEACON PAINE RD	135	1
		M_326616_842314	86	DEACON PAINE RD	75	1
		M_326661_842330	86	DEACON PAINE RD	55	1
		M_326711_842344	86	DEACON PAINE RD	35	1
		M_326796_842365	86	COUNTRY LN	0	1
		M_326840_842376	86	HOFFMAN LN	60	1
		M_326892_842331	86	HOFFMAN WAY	75	1
		M_326887_842284	86	HOFFMAN WAY	85	1
		M_326929_842292	86	HOFFMAN CT	10	1
		M_326945_842252	86	HOFFMAN CT	20	1
		M_326976_842210	86	HOFFMAN CT	30	1
		M_326905_842207	86	HOFFMAN CT	40	1
		M_326856_842241	86	HOFFMAN WAY	95	1
		M_326844_842202	86	HOFFMAN WAY	115	1
		M_326767_842125	86	GOVERNOR PRENCE RD	80	1
		M_326782_842210	86	HOFFMAN WAY	100	1
		M_326831_842297	86	COUNTRY LN	310	1
		M_326797_842274	86	COUNTRY LN	300	1
		M_326754_842248	86	COUNTRY LN	270	1
		M_326737_842310	86	COUNTRY LN	275	1
		M_326690_842296	86	COUNTRY LN	235	1
		M_326712_842237	86	COUNTRY LN	230	1
		M_326647_842216	86	COUNTRY LN	180	1
		M_326643_842278	86	COUNTRY LN	225	1
		M_326609_842245	86	COUNTRY LN	215	1
		M_326578_842216	86	COUNTRY LN	175	1
		M_326547_842199	86	WOODLAND WAY	8	1
		M_326507_842192	86	WOODLAND WAY	10	1
		M_326467_842184	86	WOODLAND WAY	20	1
		M_326426_842176	86	WOODLAND WAY	30	1
		M_326379_842166	86	WOODLAND WAY	40	1
		M_326403_842107	86	WOODLAND WAY	35	1
		M_326447_842112	86	WOODLAND WAY	25	1
		M_326499_842124	86	WOODLAND WAY	15	1
		M_326444_842068	86	COUNTRY LN	65	1
		M_326410_842015	86	COUNTRY LN	55	1
		M_326458_841996	86	COUNTRY LN	40	1
		M_326435_841958	86	HAY RD	570	1
		M_326467_841913	86	HAY RD	540	1
		M_326486_841852	86	HAY RD	510	1
		M_326543_841825	86	HAY RD	490	1
		M_326563_841793	86	HAY RD	450	1
		M_326612_841775	86	HAY RD	440	1
		M_326633_841736	86	HAY RD	420	1
		M_326635_841684	86	HAY RD	380	1
		M_326649_841634	86	HAY RD	360	1
		M_326717_841701	86	BLUE HERON WAY	5	1
		M_326771_841656	86	BLUE HERON WAY	25	1
